"time_s","lin_acc_x","lin_acc_y","lin_acc_z","lin_acc_abs"
1.920168076E1,1.209978163E-1,2.832047939E-1,-4.470624924E-1,5.428722676E-1
1.922024399E1,1.174547523E-1,4.399185181E-1,-1.598815918E-1,4.825826818E-1
1.923879139E1,-1.471230388E-1,4.689295292E-1,6.508541107E-2,4.957582098E-1
1.925735462E1,-2.961331606E-1,5.235518217E-1,2.076454163E-1,6.363316570E-1
1.927596347E1,-2.885093987E-1,6.057338715E-1,2.695360184E-1,7.230496950E-1
1.929452774E1,-8.593574166E-2,7.018607855E-1,3.267450333E-1,7.789453323E-1
1.931308993E1,4.759389162E-2,8.033813238E-1,2.278051376E-1,8.364101331E-1
1.933160753E1,1.445654035E-1,7.874087095E-1,1.872777939E-1,8.221828287E-1
1.935017076E1,1.988932639E-1,7.904841900E-1,3.844251633E-1,9.012249948E-1
1.936873399E1,4.063667655E-1,7.094724178E-1,7.997274399E-1,1.143699715E0
1.938734285E1,5.774805546E-1,5.568225384E-1,1.024778366E0,1.301424539E0
1.940586170E1,5.161983371E-1,4.725245237E-1,1.028283119E0,1.243827288E0
1.942442368E1,3.183800876E-1,4.762843847E-1,8.805503845E-1,1.050514957E0
1.944298691E1,1.997952163E-1,4.437263012E-1,5.439672470E-1,7.298708959E-1
1.946159691E1,2.546079457E-1,3.674488068E-1,3.763189316E-1,5.843455911E-1
1.948015899E1,2.498653680E-1,4.323333502E-1,6.326761246E-1,8.059924977E-1
1.949867660E1,4.739943147E-1,3.748811483E-1,8.881149292E-1,1.074222795E0
1.951723988E1,6.568330526E-1,2.296842337E-1,7.052383423E-1,9.907298449E-1
1.953581894E1,4.772238135E-1,1.470661163E-1,2.085762024E-1,5.411793076E-1
1.955438186E1,1.690225899E-1,1.931318045E-1,-3.138189316E-1,4.054020864E-1
1.957294540E1,-3.421723843E-2,2.750787735E-1,-7.837114334E-1,8.312898182E-1
1.959149279E1,-1.593331695E-1,2.198051214E-1,-1.051791191E0,1.086262427E0
1.961005602E1,-1.757842898E-1,-3.326582909E-2,-9.137678146E-1,9.311167225E-1
1.962866602E1,-2.767546475E-1,-4.116444588E-1,-5.053396225E-1,7.081048153E-1
1.964722810E1,-3.302112818E-1,-7.685692310E-1,-1.511735916E-1,8.500538855E-1
1.966579128E1,-2.472451031E-1,-1.005851746E0,1.564168930E-1,1.047537169E0
1.968430894E1,-9.688454866E-2,-1.114360094E0,4.513311386E-1,1.206186068E0
1.970287217E1,-3.537434340E-2,-1.031961679E0,4.015312195E-1,1.107891498E0
1.972148102E1,-2.623727322E-1,-7.627630234E-1,-9.035968781E-2,8.116721959E-1
1.974004420E1,-3.733132780E-1,-5.072548389E-1,-5.996513367E-1,8.696275069E-1
1.975856186E1,-3.876833320E-1,-3.070207834E-1,-7.902307510E-1,9.322149791E-1
1.977712508E1,-4.350960553E-1,-2.951531410E-1,-9.551649094E-1,1.090304525E0
1.979573415E1,-5.353808999E-1,-2.456270456E-1,-1.140218735E0,1.283379958E0
1.981429691E1,-5.347199440E-1,-1.800478697E-1,-1.055481911E0,1.196822760E0
1.983286045E1,-4.182268381E-1,-1.908214092E-1,-7.961931229E-1,9.193747806E-1
1.985137800E1,-3.918382823E-1,-1.501164436E-1,-5.572748184E-1,6.975868472E-1
1.986994123E1,-4.121056199E-1,-1.384339333E-1,-3.192911148E-1,5.393902222E-1
1.988855113E1,-3.479092717E-1,-1.289542913E-1,-1.186466217E-1,3.895472904E-1
1.990711331E1,-2.692020237E-1,-9.868609905E-2,-5.778694153E-2,2.924859079E-1
1.992567654E1,-2.909670174E-1,-1.455497742E-2,-2.272949219E-1,3.695086387E-1
1.994419415E1,-4.709590673E-1,8.297705650E-2,-4.088993073E-1,6.291949447E-1
1.996275738E1,-5.626604557E-1,1.530199051E-1,-2.480707169E-1,6.336725971E-1
1.998133649E1,-6.538319588E-1,2.156814337E-1,-3.287029266E-2,6.892714758E-1
1.999988383E1,-7.797428370E-1,2.281355858E-1,1.178503036E-1,8.209344866E-1
2.001844706E1,-7.980704308E-1,2.508816719E-1,3.327131271E-1,9.003088641E-1
2.003701029E1,-6.179610491E-1,1.921591759E-1,4.727191925E-1,8.014140266E-1
2.005561910E1,-5.318963528E-1,7.495927811E-2,4.741277695E-1,7.164703520E-1
2.007418342E1,-6.268477440E-1,1.801586151E-2,6.767015457E-1,9.225983131E-1
2.009274660E1,-5.869659185E-1,-4.107010365E-2,1.043891907E0,1.198301321E0
2.011126316E1,-5.988498926E-1,1.604775190E-1,1.157994270E0,1.313516257E0
2.012982639E1,-3.094218075E-1,2.883813381E-1,7.666873932E-1,8.756227555E-1
2.014839118E1,2.738739848E-1,1.443923712E-1,1.023921967E-1,3.260985715E-1
2.016699847E1,5.227873921E-1,1.266152859E-1,-2.073392868E-1,5.764786794E-1
2.018556284E1,3.946425319E-1,2.318880558E-1,1.166772842E-1,4.723646759E-1
2.020407930E1,5.050932765E-1,1.500817537E-1,7.880125046E-1,9.479490799E-1
2.022264253E1,6.700387001E-1,7.456278801E-2,1.440464020E0,1.590423862E0
2.024122160E1,6.896888614E-1,7.033348083E-6,1.636791229E0,1.776163352E0
2.025978477E1,6.197842360E-1,-1.272691488E-1,1.374537468E0,1.513169913E0
2.027833222E1,3.989918828E-1,-1.512178183E-1,7.032423019E-1,8.225637278E-1
2.029689545E1,3.866303563E-1,-2.347759008E-1,-1.092052460E-2,4.524621685E-1
2.031550430E1,4.747092724E-1,-3.083639145E-1,-3.011856079E-1,6.412097687E-1
2.033406748E1,5.134094357E-1,-3.934971094E-1,-3.255481720E-1,7.241621615E-1
2.035263186E1,3.989452124E-1,-4.305315018E-1,-2.781219482E-1,6.495124899E-1
2.037114836E1,4.164620638E-1,-4.977936745E-1,-1.328611374E-1,6.624886978E-1
2.038971154E1,5.744177103E-1,-6.081833839E-1,2.739429474E-2,8.370144454E-1
2.040841482E1,7.160342336E-1,-6.005177498E-1,1.774110794E-1,9.512104302E-1
2.042735040E1,7.197638750E-1,-4.963443279E-1,-9.001922607E-2,8.789318453E-1
2.044637040E1,8.074367046E-1,-3.402569294E-1,-7.473077774E-1,1.151606584E0
2.046530488E1,8.602347374E-1,-2.236537933E-1,-1.392196655E0,1.651737373E0
2.048423936E1,8.529158831E-1,-1.693385839E-1,-1.744024277E0,1.948784682E0
2.050318993E1,7.228110433E-1,-1.134831905E-1,-1.709687710E0,1.859668332E0
2.052210956E1,6.772972941E-1,-9.414410591E-2,-1.462621689E0,1.614576397E0
2.054104264E1,8.050390482E-1,-1.545052528E-1,-1.229195595E0,1.477457801E0
2.055997712E1,8.113673925E-1,-1.234319210E-1,-1.089352608E0,1.363906738E0
2.057895810E1,7.994498014E-1,-1.142917871E-1,-8.556823730E-1,1.176594629E0
2.059789248E1,8.603997231E-1,-1.393617392E-1,-5.188884735E-1,1.014374007E0
2.061682696E1,5.794288516E-1,-8.212304115E-2,-1.564102173E-1,6.057607977E-1
2.063567430E1,3.616417646E-1,1.222372055E-2,5.346012115E-2,3.657761198E-1
2.065423748E1,4.962215722E-1,1.759481430E-1,9.192466736E-3,5.265720266E-1
2.067281665E1,5.957333446E-1,3.666665554E-1,-2.109994888E-1,7.306595411E-1
2.069137977E1,5.016816854E-1,4.582146406E-1,-3.292875290E-1,7.550334080E-1
2.070992717E1,2.728860378E-1,4.451730251E-1,-2.385339737E-1,5.740594643E-1
2.072849040E1,2.158926427E-1,3.809900284E-1,-1.673526764E-1,4.687962811E-1
2.074705363E1,2.264706194E-1,3.077633381E-1,-3.473129272E-1,5.163656487E-1
2.076566352E1,2.508041263E-1,3.196580410E-1,-3.017091751E-1,5.060754877E-1
2.078420206E1,3.431036472E-1,3.159216642E-1,1.987285614E-1,5.069710562E-1
2.080274326E1,3.337559402E-1,2.374023199E-1,7.101707458E-1,8.198142335E-1
2.082130649E1,3.625646830E-1,1.300752163E-1,9.666671753E-1,1.040585479E0
2.083991649E1,3.770796657E-1,5.907773972E-3,9.900398254E-1,1.059435148E0
2.085847857E1,-3.754478693E-2,2.182245255E-2,1.065925598E0,1.066809829E0
2.087744462E1,-3.146363497E-1,8.073115349E-2,1.159409523E0,1.204053152E0
2.089633253E1,-1.559724212E-1,1.554000378E-1,1.208391190E0,1.228285730E0
2.091526701E1,2.680061162E-1,1.740381718E-1,1.411123276E0,1.446853643E0
2.093424899E1,5.072343349E-1,8.259916306E-2,1.648618698E0,1.726862155E0
2.095318238E1,4.183641672E-1,-1.381024122E-1,1.573517799E0,1.634031553E0
2.097207019E1,3.074566126E-1,-4.578725100E-1,1.002493858E0,1.144189993E0
2.099100467E1,8.506882191E-2,-5.902563334E-1,2.353410721E-1,6.411120524E-1
2.100995534E1,8.574187756E-3,-4.727215767E-1,-4.380893707E-1,6.445630322E-1
2.102888967E1,4.539045691E-2,-4.071925879E-1,-8.772792816E-1,9.682381087E-1
2.104782404E1,-6.774285436E-2,-3.638842106E-1,-9.440908432E-1,1.014055390E0
2.106674232E1,-2.179706693E-1,-4.421793222E-1,-6.727800369E-1,8.340663905E-1
2.108567675E1,-1.907493472E-1,-5.761007071E-1,-3.658123016E-1,7.085873116E-1
2.110444238E1,-4.618759453E-2,-5.960215330E-1,-2.922554016E-1,6.654233100E-1
2.112300555E1,1.212700531E-1,-5.806390047E-1,-3.828077316E-1,7.059673073E-1
2.114156764E1,2.155804783E-1,-5.700646639E-1,-3.576211929E-1,7.066410555E-1
2.116008529E1,1.097088903E-1,-6.057415009E-1,-1.934013367E-1,6.452618720E-1
2.117864847E1,-1.411155164E-1,-6.171480417E-1,-8.534908295E-2,6.388033816E-1
2.119735144E1,-3.020919561E-1,-5.187705755E-1,-1.989488602E-1,6.324263664E-1
2.121628482E1,-1.868793219E-1,-2.355128527E-1,-7.087574005E-1,7.698878084E-1
2.123517269E1,-1.638804823E-1,-1.387946606E-1,-1.073664665E0,1.094932228E0
2.125410717E1,-2.650377452E-1,-1.284414530E-1,-1.051868439E0,1.092322949E0
2.127304300E1,-3.668893278E-1,-1.691751480E-1,-7.331218719E-1,8.370756768E-1
2.129199222E1,-4.703978896E-1,-1.910488605E-1,-4.003314972E-1,6.465594708E-1
2.131092654E1,-4.889179468E-1,-1.704291105E-1,-1.153278351E-1,5.304595649E-1
2.132984488E1,-4.299826026E-1,-1.513056755E-1,3.331565857E-2,4.570430823E-1
2.134877936E1,-4.173673093E-1,-1.379758120E-1,4.084205627E-2,4.414757855E-1
2.136776029E1,-5.195212364E-1,-6.781351566E-2,-1.994800568E-2,5.243080306E-1
2.138669472E1,-5.143063068E-1,3.654897213E-2,-1.947593689E-2,5.159710425E-1
2.140558253E1,-5.415983796E-1,1.560329199E-1,8.760547638E-2,5.703944218E-1
2.142451701E1,-6.471098661E-1,2.378981113E-1,2.047853470E-1,7.192243938E-1
2.144322107E1,-7.798717022E-1,2.572185993E-1,2.031974792E-1,8.459612847E-1
2.146178316E1,-8.448324203E-1,3.139485121E-1,1.464662552E-1,9.131034173E-1
2.148034748E1,-7.759180069E-1,3.526240587E-1,9.834194183E-2,8.579415002E-1
2.149886399E1,-6.580740213E-1,3.930617571E-1,1.541748047E-1,7.818752029E-1
2.151742722E1,-5.237969160E-1,3.563678265E-1,2.646312714E-1,6.865791628E-1
2.153603602E1,-5.370063186E-1,4.103074074E-1,5.390510559E-1,8.644674636E-1
2.155460040E1,-6.012312174E-1,3.245760202E-1,6.795120239E-1,9.636208592E-1
2.157311837E1,-7.600410581E-1,4.265120029E-1,6.243820190E-1,1.072113709E0
2.159168008E1,-5.661153197E-1,3.439849615E-1,2.646369934E-1,7.133336858E-1
2.161024331E1,-1.355080903E-1,1.021357775E-1,-6.779766083E-2,1.827311752E-1
2.162885206E1,-2.074152231E-3,-6.609439850E-2,-2.186679840E-2,6.964860726E-2
2.164741535E1,-1.726028025E-1,-1.409323215E-1,4.750080109E-1,5.246772885E-1
2.166593295E1,-2.692882121E-1,-1.766852140E-1,1.139831543E0,1.184461799E0
2.168449618E1,3.285637125E-2,-5.570566654E-2,1.802072525E0,1.803232666E0
2.170310498E1,4.477666020E-1,6.034040451E-2,2.024541855E0,2.074344623E0
2.172163847E1,5.802549124E-1,-6.685423851E-2,1.459125519E0,1.571690979E0
2.174020165E1,3.124486208E-1,-2.222399712E-1,4.323501587E-1,5.778766349E-1
2.175874899E1,2.397584170E-1,-2.631920576E-1,-2.390518188E-1,4.288355510E-1
2.177731222E1,5.065381527E-1,-3.214060068E-1,-6.080627441E-1,8.541797365E-1
2.179592107E1,6.546778083E-1,-3.910785913E-1,-7.193489075E-1,1.048335990E0
2.181448425E1,7.957128286E-1,-5.079166889E-1,-5.906953812E-1,1.113579500E0
2.183304748E1,7.395690680E-1,-7.458405495E-1,-5.391883850E-1,1.180662799E0
2.185156508E1,4.539508820E-1,-9.519719481E-1,-5.837230682E-1,1.205427150E0
2.187012831E1,2.101489902E-1,-1.011091471E0,-6.412115097E-1,1.215574251E0
2.188873712E1,2.043717802E-1,-9.379281402E-1,-6.453790665E-1,1.156715678E0
2.190730029E1,1.740425676E-1,-7.275031805E-1,-5.306882858E-1,9.171596097E-1
2.192581795E1,2.319306135E-2,-5.620781183E-1,-3.894710541E-1,6.842203089E-1
2.194438113E1,-2.009294331E-1,-5.360124111E-1,-4.445085526E-1,7.247549898E-1
2.196299133E1,-4.013590515E-1,-4.508397579E-1,-5.150814056E-1,7.935076748E-1
2.198155316E1,-3.117465675E-1,-4.724981785E-1,-5.796966553E-1,8.102398800E-1
2.200007081E1,-1.973545551E-1,-4.637980461E-1,-6.567583084E-1,8.278821919E-1
2.201863399E1,-1.077593863E-1,-3.370313644E-1,-6.399011612E-1,7.312152365E-1
2.203719722E1,2.619832754E-3,-2.537943125E-1,-6.010427475E-1,6.524345185E-1
2.205577618E1,1.413166523E-3,-1.859158278E-1,-5.136528015E-1,5.462654049E-1
2.207433951E1,7.080799341E-2,-1.958872080E-1,-4.049615860E-1,4.553893459E-1
2.209290269E1,5.665123463E-2,-2.395061255E-1,-3.001422882E-1,3.881468017E-1
2.211145008E1,-3.260159492E-2,-2.169077396E-1,-7.406711578E-2,2.315119201E-1
2.213001326E1,-1.215896606E-1,-1.663256884E-1,1.008853912E-1,2.294038848E-1
2.214862212E1,-2.586724758E-1,-1.291346550E-1,9.738636017E-2,3.050759119E-1
2.216718529E1,-3.035268784E-1,-6.497526169E-2,1.140365601E-1,3.306882029E-1
2.218570290E1,-1.442925334E-1,-3.467643261E-2,2.155408859E-1,2.616881038E-1
2.220426613E1,-3.395652771E-2,5.074501038E-3,3.718271255E-1,3.734089014E-1
2.222287519E1,4.047608376E-2,4.148840904E-3,4.678564072E-1,4.696223418E-1
2.224143816E1,1.354741156E-1,-2.739512920E-2,3.917007446E-1,4.153711623E-1
2.226000139E1,2.738160789E-1,-1.269835234E-1,2.981357574E-1,4.242463791E-1
2.227851899E1,3.283455372E-1,-1.533192396E-1,5.242061615E-1,6.372673542E-1
2.229708217E1,1.742069721E-1,-2.047406435E-1,8.756084442E-1,9.159459306E-1
2.231569097E1,3.886723518E-2,-1.439385414E-1,9.802904129E-1,9.915635427E-1
2.233425420E1,-6.978422403E-2,1.092410088E-2,6.223678589E-1,6.263632538E-1
2.235281738E1,8.447200060E-2,1.472898722E-1,2.724285126E-1,3.210095322E-1
2.237133503E1,5.211786032E-1,6.009709835E-2,4.940462112E-1,7.206389224E-1
2.238989821E1,4.109482765E-1,-1.744427681E-1,1.120981216E0,1.206609984E0
2.240847727E1,-8.647912741E-2,-4.222680330E-1,1.177948952E0,1.254333554E0
2.242704045E1,-1.598336101E-1,-6.137386560E-1,6.373891830E-1,8.991589912E-1
2.244558785E1,-2.162602544E-1,-6.345878839E-1,-9.348869324E-2,6.769124137E-1
2.246415107E1,-3.312529624E-1,-6.086354256E-1,-3.246650696E-1,7.652274261E-1
2.248271529E1,-5.370072126E-1,-5.827395916E-1,-1.790409088E-1,8.124148110E-1
2.250132425E1,-7.646975517E-1,-6.468617916E-1,-1.348218918E-1,1.010628253E0
2.251988633E1,-8.907986879E-1,-7.264944315E-1,-2.828245163E-1,1.183767785E0
2.253840389E1,-8.995026350E-1,-8.226758242E-1,-3.962936401E-1,1.281775780E0
2.255696712E1,-8.902707100E-1,-9.151527882E-1,-3.807477951E-1,1.332312068E0
2.257553029E1,-6.588662863E-1,-1.021290541E0,-2.138748169E-1,1.234050886E0
2.259413915E1,-6.112539768E-1,-1.032546997E0,4.141330719E-2,1.200624749E0
2.261270232E1,-6.770929098E-1,-1.107074142E0,3.152189255E-1,1.335451584E0
2.263121993E1,-8.095063567E-1,-1.046845317E0,4.201993942E-1,1.388435519E0
2.264978316E1,-8.867961168E-1,-9.254548550E-1,2.612400055E-2,1.282012677E0
2.266836217E1,-8.563095331E-1,-7.422738075E-1,-6.211452484E-1,1.292307178E0
2.268690852E1,-7.828788757E-1,-6.539772749E-1,-9.689998627E-1,1.406963519E0
2.270547279E1,-8.342424631E-1,-5.991506577E-1,-7.999868393E-1,1.301891294E0
2.272403597E1,-9.143478274E-1,-5.769609213E-1,-5.815200806E-1,1.227632461E0
2.274264592E1,-9.897841215E-1,-4.936521053E-1,-3.979310989E-1,1.175463384E0
